week_from,week_until,calendar_week,age,ncumul_firstvacc,ncumul_secondvacc
2021-03-01,2021-03-07,9,16,30,13
2021-03-01,2021-03-07,9,17,90,25
2021-03-01,2021-03-07,9,18,167,64
2021-03-01,2021-03-07,9,19,206,89
2021-03-01,2021-03-07,9,20,206,83
2021-03-01,2021-03-07,9,21,247,98
2021-03-01,2021-03-07,9,22,236,95
2021-03-01,2021-03-07,9,23,308,118
2021-03-01,2021-03-07,9,24,294,123
2021-03-01,2021-03-07,9,25,345,152
2021-03-01,2021-03-07,9,26,405,183
2021-03-01,2021-03-07,9,27,492,268
2021-03-01,2021-03-07,9,28,478,250
2021-03-01,2021-03-07,9,29,559,300
2021-03-01,2021-03-07,9,30,593,310
2021-03-01,2021-03-07,9,31,591,311
2021-03-01,2021-03-07,9,32,590,312
2021-03-01,2021-03-07,9,33,595,281
2021-03-01,2021-03-07,9,34,564,292
2021-03-01,2021-03-07,9,35,556,269
2021-03-01,2021-03-07,9,36,498,233
2021-03-01,2021-03-07,9,37,567,291
2021-03-01,2021-03-07,9,38,578,287
2021-03-01,2021-03-07,9,39,632,309
2021-03-01,2021-03-07,9,40,590,305
2021-03-01,2021-03-07,9,41,677,345
2021-03-01,2021-03-07,9,42,710,368
2021-03-01,2021-03-07,9,43,679,350
2021-03-01,2021-03-07,9,44,705,334
2021-03-01,2021-03-07,9,45,673,340
2021-03-01,2021-03-07,9,46,722,367
2021-03-01,2021-03-07,9,47,742,379
2021-03-01,2021-03-07,9,48,759,390
2021-03-01,2021-03-07,9,49,750,363
2021-03-01,2021-03-07,9,50,867,463
2021-03-01,2021-03-07,9,51,904,411
2021-03-01,2021-03-07,9,52,1001,479
2021-03-01,2021-03-07,9,53,979,463
2021-03-01,2021-03-07,9,54,1105,552
2021-03-01,2021-03-07,9,55,1105,532
2021-03-01,2021-03-07,9,56,1163,585
2021-03-01,2021-03-07,9,57,1236,614
2021-03-01,2021-03-07,9,58,1188,594
2021-03-01,2021-03-07,9,59,1188,598
2021-03-01,2021-03-07,9,60,1150,609
2021-03-01,2021-03-07,9,61,1131,573
2021-03-01,2021-03-07,9,62,1092,566
2021-03-01,2021-03-07,9,63,1098,574
2021-03-01,2021-03-07,9,64,982,534
2021-03-01,2021-03-07,9,65,915,534
2021-03-01,2021-03-07,9,66,954,576
2021-03-01,2021-03-07,9,67,925,581
2021-03-01,2021-03-07,9,68,964,624
2021-03-01,2021-03-07,9,69,1032,633
2021-03-01,2021-03-07,9,70,1111,704
2021-03-01,2021-03-07,9,71,1264,804
2021-03-01,2021-03-07,9,72,1236,798
2021-03-01,2021-03-07,9,73,1428,920
2021-03-01,2021-03-07,9,74,1644,1074
2021-03-01,2021-03-07,9,75,2595,1804
2021-03-01,2021-03-07,9,76,3241,2342
2021-03-01,2021-03-07,9,77,3420,2434
2021-03-01,2021-03-07,9,78,3309,2357
2021-03-01,2021-03-07,9,79,3109,2130
2021-03-01,2021-03-07,9,80,2990,2095
2021-03-01,2021-03-07,9,81,2738,1915
2021-03-01,2021-03-07,9,82,2741,1835
2021-03-01,2021-03-07,9,83,2590,1781
2021-03-01,2021-03-07,9,84,2360,1514
2021-03-01,2021-03-07,9,85,2349,1470
2021-03-01,2021-03-07,9,86,2244,1427
2021-03-01,2021-03-07,9,87,1911,1138
2021-03-01,2021-03-07,9,88,1761,997
2021-03-01,2021-03-07,9,89,1562,865
2021-03-01,2021-03-07,9,90,1482,784
2021-03-01,2021-03-07,9,91,1264,643
2021-03-01,2021-03-07,9,92,1096,539
2021-03-01,2021-03-07,9,93,893,405
2021-03-01,2021-03-07,9,94,641,291
2021-03-01,2021-03-07,9,95,533,244
2021-03-01,2021-03-07,9,96,419,179
2021-03-01,2021-03-07,9,97,307,133
2021-03-01,2021-03-07,9,98,178,64
2021-03-01,2021-03-07,9,99,125,50
2021-03-01,2021-03-07,9,100+,204,90
2021-03-01,2021-03-07,9,NA,3,0
2021-03-08,2021-03-14,10,0,2,1
2021-03-08,2021-03-14,10,1,0,0
2021-03-08,2021-03-14,10,2,1,0
2021-03-08,2021-03-14,10,3,1,1
2021-03-08,2021-03-14,10,4,0,0
2021-03-08,2021-03-14,10,5,0,0
2021-03-08,2021-03-14,10,6,0,0
2021-03-08,2021-03-14,10,7,0,0
2021-03-08,2021-03-14,10,8,0,0
2021-03-08,2021-03-14,10,9,0,0
2021-03-08,2021-03-14,10,10,0,0
2021-03-08,2021-03-14,10,11,1,1
2021-03-08,2021-03-14,10,12,0,0
2021-03-08,2021-03-14,10,13,0,0
2021-03-08,2021-03-14,10,14,0,0
2021-03-08,2021-03-14,10,15,0,0
2021-03-08,2021-03-14,10,16,41,16
2021-03-08,2021-03-14,10,17,109,32
2021-03-08,2021-03-14,10,18,200,79
2021-03-08,2021-03-14,10,19,247,104
2021-03-08,2021-03-14,10,20,255,103
2021-03-08,2021-03-14,10,21,303,117
2021-03-08,2021-03-14,10,22,294,115
2021-03-08,2021-03-14,10,23,371,142
2021-03-08,2021-03-14,10,24,382,149
2021-03-08,2021-03-14,10,25,443,178
2021-03-08,2021-03-14,10,26,527,222
2021-03-08,2021-03-14,10,27,653,304
2021-03-08,2021-03-14,10,28,637,281
2021-03-08,2021-03-14,10,29,714,344
2021-03-08,2021-03-14,10,30,747,362
2021-03-08,2021-03-14,10,31,744,361
2021-03-08,2021-03-14,10,32,735,360
2021-03-08,2021-03-14,10,33,729,332
2021-03-08,2021-03-14,10,34,720,328
2021-03-08,2021-03-14,10,35,711,319
2021-03-08,2021-03-14,10,36,653,280
2021-03-08,2021-03-14,10,37,723,337
2021-03-08,2021-03-14,10,38,746,334
2021-03-08,2021-03-14,10,39,778,366
2021-03-08,2021-03-14,10,40,757,355
2021-03-08,2021-03-14,10,41,855,411
2021-03-08,2021-03-14,10,42,878,428
2021-03-08,2021-03-14,10,43,850,409
2021-03-08,2021-03-14,10,44,863,399
2021-03-08,2021-03-14,10,45,826,392
2021-03-08,2021-03-14,10,46,890,433
2021-03-08,2021-03-14,10,47,925,435
2021-03-08,2021-03-14,10,48,929,460
2021-03-08,2021-03-14,10,49,921,433
2021-03-08,2021-03-14,10,50,1056,533
2021-03-08,2021-03-14,10,51,1115,501
2021-03-08,2021-03-14,10,52,1227,573
2021-03-08,2021-03-14,10,53,1214,571
2021-03-08,2021-03-14,10,54,1363,629
2021-03-08,2021-03-14,10,55,1353,629
2021-03-08,2021-03-14,10,56,1408,687
2021-03-08,2021-03-14,10,57,1521,727
2021-03-08,2021-03-14,10,58,1445,701
2021-03-08,2021-03-14,10,59,1440,710
2021-03-08,2021-03-14,10,60,1398,737
2021-03-08,2021-03-14,10,61,1353,689
2021-03-08,2021-03-14,10,62,1325,679
2021-03-08,2021-03-14,10,63,1315,696
2021-03-08,2021-03-14,10,64,1184,630
2021-03-08,2021-03-14,10,65,1086,621
2021-03-08,2021-03-14,10,66,1146,662
2021-03-08,2021-03-14,10,67,1135,692
2021-03-08,2021-03-14,10,68,1163,712
2021-03-08,2021-03-14,10,69,1248,734
2021-03-08,2021-03-14,10,70,1335,823
2021-03-08,2021-03-14,10,71,1501,948
2021-03-08,2021-03-14,10,72,1499,917
2021-03-08,2021-03-14,10,73,1674,1065
2021-03-08,2021-03-14,10,74,1979,1235
2021-03-08,2021-03-14,10,75,2931,2064
2021-03-08,2021-03-14,10,76,3657,2685
2021-03-08,2021-03-14,10,77,3830,2812
2021-03-08,2021-03-14,10,78,3685,2704
2021-03-08,2021-03-14,10,79,3455,2480
2021-03-08,2021-03-14,10,80,3315,2400
2021-03-08,2021-03-14,10,81,3017,2167
2021-03-08,2021-03-14,10,82,3043,2110
2021-03-08,2021-03-14,10,83,2835,2018
2021-03-08,2021-03-14,10,84,2582,1741
2021-03-08,2021-03-14,10,85,2571,1674
2021-03-08,2021-03-14,10,86,2451,1607
2021-03-08,2021-03-14,10,87,2072,1293
2021-03-08,2021-03-14,10,88,1906,1157
2021-03-08,2021-03-14,10,89,1684,984
2021-03-08,2021-03-14,10,90,1582,895
2021-03-08,2021-03-14,10,91,1348,726
2021-03-08,2021-03-14,10,92,1162,606
2021-03-08,2021-03-14,10,93,928,455
2021-03-08,2021-03-14,10,94,678,325
2021-03-08,2021-03-14,10,95,550,279
2021-03-08,2021-03-14,10,96,445,196
2021-03-08,2021-03-14,10,97,318,156
2021-03-08,2021-03-14,10,98,185,71
2021-03-08,2021-03-14,10,99,129,54
2021-03-08,2021-03-14,10,100+,213,97
2021-03-08,2021-03-14,10,NA,4,1
2021-03-15,2021-03-21,11,0,3,1
2021-03-15,2021-03-21,11,1,0,0
2021-03-15,2021-03-21,11,2,1,0
2021-03-15,2021-03-21,11,3,1,1
2021-03-15,2021-03-21,11,4,0,0
2021-03-15,2021-03-21,11,5,0,0
2021-03-15,2021-03-21,11,6,0,0
2021-03-15,2021-03-21,11,7,0,0
2021-03-15,2021-03-21,11,8,0,0
2021-03-15,2021-03-21,11,9,0,0
2021-03-15,2021-03-21,11,10,0,0
2021-03-15,2021-03-21,11,11,1,1
2021-03-15,2021-03-21,11,12,0,0
2021-03-15,2021-03-21,11,13,0,0
2021-03-15,2021-03-21,11,14,0,0
2021-03-15,2021-03-21,11,15,0,0
2021-03-15,2021-03-21,11,16,44,24
2021-03-15,2021-03-21,11,17,120,61
2021-03-15,2021-03-21,11,18,220,128
2021-03-15,2021-03-21,11,19,279,166
2021-03-15,2021-03-21,11,20,287,163
2021-03-15,2021-03-21,11,21,338,196
2021-03-15,2021-03-21,11,22,337,193
2021-03-15,2021-03-21,11,23,402,238
2021-03-15,2021-03-21,11,24,431,224
2021-03-15,2021-03-21,11,25,498,261
2021-03-15,2021-03-21,11,26,608,320
2021-03-15,2021-03-21,11,27,724,406
2021-03-15,2021-03-21,11,28,718,380
2021-03-15,2021-03-21,11,29,802,431
2021-03-15,2021-03-21,11,30,856,488
2021-03-15,2021-03-21,11,31,861,490
2021-03-15,2021-03-21,11,32,837,468
2021-03-15,2021-03-21,11,33,809,470
2021-03-15,2021-03-21,11,34,829,456
2021-03-15,2021-03-21,11,35,820,446
2021-03-15,2021-03-21,11,36,767,400
2021-03-15,2021-03-21,11,37,845,462
2021-03-15,2021-03-21,11,38,868,464
2021-03-15,2021-03-21,11,39,888,528
2021-03-15,2021-03-21,11,40,904,501
2021-03-15,2021-03-21,11,41,971,555
2021-03-15,2021-03-21,11,42,993,603
2021-03-15,2021-03-21,11,43,1005,567
2021-03-15,2021-03-21,11,44,993,587
2021-03-15,2021-03-21,11,45,961,554
2021-03-15,2021-03-21,11,46,1012,591
2021-03-15,2021-03-21,11,47,1070,606
2021-03-15,2021-03-21,11,48,1060,634
2021-03-15,2021-03-21,11,49,1079,632
2021-03-15,2021-03-21,11,50,1201,734
2021-03-15,2021-03-21,11,51,1275,758
2021-03-15,2021-03-21,11,52,1393,834
2021-03-15,2021-03-21,11,53,1376,823
2021-03-15,2021-03-21,11,54,1544,919
2021-03-15,2021-03-21,11,55,1526,921
2021-03-15,2021-03-21,11,56,1610,988
2021-03-15,2021-03-21,11,57,1700,1053
2021-03-15,2021-03-21,11,58,1636,1017
2021-03-15,2021-03-21,11,59,1641,1021
2021-03-15,2021-03-21,11,60,1562,994
2021-03-15,2021-03-21,11,61,1542,958
2021-03-15,2021-03-21,11,62,1530,927
2021-03-15,2021-03-21,11,63,1506,949
2021-03-15,2021-03-21,11,64,1356,838
2021-03-15,2021-03-21,11,65,1266,796
2021-03-15,2021-03-21,11,66,1330,833
2021-03-15,2021-03-21,11,67,1327,824
2021-03-15,2021-03-21,11,68,1354,856
2021-03-15,2021-03-21,11,69,1488,911
2021-03-15,2021-03-21,11,70,1525,983
2021-03-15,2021-03-21,11,71,1738,1124
2021-03-15,2021-03-21,11,72,1733,1096
2021-03-15,2021-03-21,11,73,1921,1269
2021-03-15,2021-03-21,11,74,2255,1447
2021-03-15,2021-03-21,11,75,3260,2339
2021-03-15,2021-03-21,11,76,3987,2983
2021-03-15,2021-03-21,11,77,4146,3134
2021-03-15,2021-03-21,11,78,3996,3028
2021-03-15,2021-03-21,11,79,3766,2822
2021-03-15,2021-03-21,11,80,3603,2725
2021-03-15,2021-03-21,11,81,3231,2488
2021-03-15,2021-03-21,11,82,3283,2476
2021-03-15,2021-03-21,11,83,3035,2376
2021-03-15,2021-03-21,11,84,2764,2117
2021-03-15,2021-03-21,11,85,2715,2108
2021-03-15,2021-03-21,11,86,2608,2028
2021-03-15,2021-03-21,11,87,2209,1706
2021-03-15,2021-03-21,11,88,2026,1582
2021-03-15,2021-03-21,11,89,1791,1391
2021-03-15,2021-03-21,11,90,1657,1309
2021-03-15,2021-03-21,11,91,1422,1131
2021-03-15,2021-03-21,11,92,1211,962
2021-03-15,2021-03-21,11,93,974,792
2021-03-15,2021-03-21,11,94,704,553
2021-03-15,2021-03-21,11,95,570,475
2021-03-15,2021-03-21,11,96,465,378
2021-03-15,2021-03-21,11,97,325,275
2021-03-15,2021-03-21,11,98,193,160
2021-03-15,2021-03-21,11,99,136,104
2021-03-15,2021-03-21,11,100+,215,179
2021-03-15,2021-03-21,11,NA,6,3
2021-03-22,2021-03-28,12,0,3,2
2021-03-22,2021-03-28,12,1,0,0
2021-03-22,2021-03-28,12,2,1,0
2021-03-22,2021-03-28,12,3,1,1
2021-03-22,2021-03-28,12,4,0,0
2021-03-22,2021-03-28,12,5,0,0
2021-03-22,2021-03-28,12,6,0,0
2021-03-22,2021-03-28,12,7,0,0
2021-03-22,2021-03-28,12,8,0,0
2021-03-22,2021-03-28,12,9,0,0
2021-03-22,2021-03-28,12,10,0,0
2021-03-22,2021-03-28,12,11,1,1
2021-03-22,2021-03-28,12,12,0,0
2021-03-22,2021-03-28,12,13,0,0
2021-03-22,2021-03-28,12,14,0,0
2021-03-22,2021-03-28,12,15,0,0
2021-03-22,2021-03-28,12,16,46,24
2021-03-22,2021-03-28,12,17,130,73
2021-03-22,2021-03-28,12,18,237,145
2021-03-22,2021-03-28,12,19,298,185
2021-03-22,2021-03-28,12,20,314,181
2021-03-22,2021-03-28,12,21,372,221
2021-03-22,2021-03-28,12,22,376,214
2021-03-22,2021-03-28,12,23,444,265
2021-03-22,2021-03-28,12,24,473,247
2021-03-22,2021-03-28,12,25,562,294
2021-03-22,2021-03-28,12,26,662,348
2021-03-22,2021-03-28,12,27,802,429
2021-03-22,2021-03-28,12,28,816,412
2021-03-22,2021-03-28,12,29,889,467
2021-03-22,2021-03-28,12,30,931,523
2021-03-22,2021-03-28,12,31,945,525
2021-03-22,2021-03-28,12,32,922,510
2021-03-22,2021-03-28,12,33,888,519
2021-03-22,2021-03-28,12,34,923,494
2021-03-22,2021-03-28,12,35,907,488
2021-03-22,2021-03-28,12,36,846,442
2021-03-22,2021-03-28,12,37,927,505
2021-03-22,2021-03-28,12,38,954,506
2021-03-22,2021-03-28,12,39,974,567
2021-03-22,2021-03-28,12,40,986,550
2021-03-22,2021-03-28,12,41,1062,594
2021-03-22,2021-03-28,12,42,1104,656
2021-03-22,2021-03-28,12,43,1096,615
2021-03-22,2021-03-28,12,44,1082,651
2021-03-22,2021-03-28,12,45,1064,599
2021-03-22,2021-03-28,12,46,1112,645
2021-03-22,2021-03-28,12,47,1170,672
2021-03-22,2021-03-28,12,48,1141,695
2021-03-22,2021-03-28,12,49,1208,690
2021-03-22,2021-03-28,12,50,1320,816
2021-03-22,2021-03-28,12,51,1412,840
2021-03-22,2021-03-28,12,52,1518,919
2021-03-22,2021-03-28,12,53,1535,910
2021-03-22,2021-03-28,12,54,1697,1002
2021-03-22,2021-03-28,12,55,1670,1027
2021-03-22,2021-03-28,12,56,1752,1081
2021-03-22,2021-03-28,12,57,1857,1141
2021-03-22,2021-03-28,12,58,1839,1112
2021-03-22,2021-03-28,12,59,1805,1104
2021-03-22,2021-03-28,12,60,1730,1067
2021-03-22,2021-03-28,12,61,1723,1031
2021-03-22,2021-03-28,12,62,1706,1015
2021-03-22,2021-03-28,12,63,1698,1026
2021-03-22,2021-03-28,12,64,1522,915
2021-03-22,2021-03-28,12,65,1473,848
2021-03-22,2021-03-28,12,66,1548,886
2021-03-22,2021-03-28,12,67,1534,881
2021-03-22,2021-03-28,12,68,1564,907
2021-03-22,2021-03-28,12,69,1711,981
2021-03-22,2021-03-28,12,70,1822,1037
2021-03-22,2021-03-28,12,71,2011,1197
2021-03-22,2021-03-28,12,72,2023,1172
2021-03-22,2021-03-28,12,73,2253,1333
2021-03-22,2021-03-28,12,74,2639,1540
2021-03-22,2021-03-28,12,75,3737,2463
2021-03-22,2021-03-28,12,76,4512,3110
2021-03-22,2021-03-28,12,77,4636,3267
2021-03-22,2021-03-28,12,78,4467,3142
2021-03-22,2021-03-28,12,79,4291,2960
2021-03-22,2021-03-28,12,80,4069,2860
2021-03-22,2021-03-28,12,81,3621,2590
2021-03-22,2021-03-28,12,82,3660,2603
2021-03-22,2021-03-28,12,83,3360,2485
2021-03-22,2021-03-28,12,84,3059,2239
2021-03-22,2021-03-28,12,85,3026,2231
2021-03-22,2021-03-28,12,86,2861,2146
2021-03-22,2021-03-28,12,87,2440,1825
2021-03-22,2021-03-28,12,88,2196,1680
2021-03-22,2021-03-28,12,89,1953,1490
2021-03-22,2021-03-28,12,90,1788,1404
2021-03-22,2021-03-28,12,91,1512,1203
2021-03-22,2021-03-28,12,92,1288,1038
2021-03-22,2021-03-28,12,93,1037,843
2021-03-22,2021-03-28,12,94,737,608
2021-03-22,2021-03-28,12,95,589,509
2021-03-22,2021-03-28,12,96,477,398
2021-03-22,2021-03-28,12,97,330,294
2021-03-22,2021-03-28,12,98,198,173
2021-03-22,2021-03-28,12,99,140,117
2021-03-22,2021-03-28,12,100+,218,191
2021-03-22,2021-03-28,12,NA,6,3
2021-03-29,2021-04-04,13,0,3,2
2021-03-29,2021-04-04,13,1,0,0
2021-03-29,2021-04-04,13,2,1,0
2021-03-29,2021-04-04,13,3,1,1
2021-03-29,2021-04-04,13,4,0,0
2021-03-29,2021-04-04,13,5,0,0
2021-03-29,2021-04-04,13,6,0,0
2021-03-29,2021-04-04,13,7,0,0
2021-03-29,2021-04-04,13,8,0,0
2021-03-29,2021-04-04,13,9,0,0
2021-03-29,2021-04-04,13,10,0,0
2021-03-29,2021-04-04,13,11,1,1
2021-03-29,2021-04-04,13,12,0,0
2021-03-29,2021-04-04,13,13,0,0
2021-03-29,2021-04-04,13,14,0,0
2021-03-29,2021-04-04,13,15,0,0
2021-03-29,2021-04-04,13,16,48,25
2021-03-29,2021-04-04,13,17,134,83
2021-03-29,2021-04-04,13,18,244,157
2021-03-29,2021-04-04,13,19,310,193
2021-03-29,2021-04-04,13,20,327,194
2021-03-29,2021-04-04,13,21,383,237
2021-03-29,2021-04-04,13,22,390,225
2021-03-29,2021-04-04,13,23,463,294
2021-03-29,2021-04-04,13,24,486,272
2021-03-29,2021-04-04,13,25,579,323
2021-03-29,2021-04-04,13,26,682,394
2021-03-29,2021-04-04,13,27,824,470
2021-03-29,2021-04-04,13,28,839,455
2021-03-29,2021-04-04,13,29,910,531
2021-03-29,2021-04-04,13,30,955,573
2021-03-29,2021-04-04,13,31,980,577
2021-03-29,2021-04-04,13,32,949,565
2021-03-29,2021-04-04,13,33,915,577
2021-03-29,2021-04-04,13,34,957,536
2021-03-29,2021-04-04,13,35,959,535
2021-03-29,2021-04-04,13,36,895,479
2021-03-29,2021-04-04,13,37,970,546
2021-03-29,2021-04-04,13,38,995,550
2021-03-29,2021-04-04,13,39,1016,610
2021-03-29,2021-04-04,13,40,1035,580
2021-03-29,2021-04-04,13,41,1111,639
2021-03-29,2021-04-04,13,42,1166,700
2021-03-29,2021-04-04,13,43,1141,661
2021-03-29,2021-04-04,13,44,1139,690
2021-03-29,2021-04-04,13,45,1125,637
2021-03-29,2021-04-04,13,46,1172,691
2021-03-29,2021-04-04,13,47,1241,715
2021-03-29,2021-04-04,13,48,1223,740
2021-03-29,2021-04-04,13,49,1287,726
2021-03-29,2021-04-04,13,50,1401,855
2021-03-29,2021-04-04,13,51,1526,879
2021-03-29,2021-04-04,13,52,1623,968
2021-03-29,2021-04-04,13,53,1671,957
2021-03-29,2021-04-04,13,54,1816,1070
2021-03-29,2021-04-04,13,55,1841,1076
2021-03-29,2021-04-04,13,56,1879,1136
2021-03-29,2021-04-04,13,57,2009,1195
2021-03-29,2021-04-04,13,58,2003,1163
2021-03-29,2021-04-04,13,59,1941,1164
2021-03-29,2021-04-04,13,60,1882,1121
2021-03-29,2021-04-04,13,61,1907,1090
2021-03-29,2021-04-04,13,62,1871,1063
2021-03-29,2021-04-04,13,63,1865,1082
2021-03-29,2021-04-04,13,64,1710,955
2021-03-29,2021-04-04,13,65,1704,895
2021-03-29,2021-04-04,13,66,1795,929
2021-03-29,2021-04-04,13,67,1770,909
2021-03-29,2021-04-04,13,68,1834,951
2021-03-29,2021-04-04,13,69,2005,1021
2021-03-29,2021-04-04,13,70,2166,1084
2021-03-29,2021-04-04,13,71,2357,1239
2021-03-29,2021-04-04,13,72,2394,1220
2021-03-29,2021-04-04,13,73,2641,1387
2021-03-29,2021-04-04,13,74,3150,1622
2021-03-29,2021-04-04,13,75,4445,2572
2021-03-29,2021-04-04,13,76,5309,3241
2021-03-29,2021-04-04,13,77,5387,3391
2021-03-29,2021-04-04,13,78,5225,3268
2021-03-29,2021-04-04,13,79,4966,3079
2021-03-29,2021-04-04,13,80,4781,2972
2021-03-29,2021-04-04,13,81,4218,2699
2021-03-29,2021-04-04,13,82,4226,2706
2021-03-29,2021-04-04,13,83,3934,2568
2021-03-29,2021-04-04,13,84,3564,2321
2021-03-29,2021-04-04,13,85,3471,2307
2021-03-29,2021-04-04,13,86,3259,2207
2021-03-29,2021-04-04,13,87,2822,1887
2021-03-29,2021-04-04,13,88,2484,1723
2021-03-29,2021-04-04,13,89,2194,1523
2021-03-29,2021-04-04,13,90,1965,1440
2021-03-29,2021-04-04,13,91,1663,1229
2021-03-29,2021-04-04,13,92,1392,1064
2021-03-29,2021-04-04,13,93,1113,859
2021-03-29,2021-04-04,13,94,792,623
2021-03-29,2021-04-04,13,95,626,514
2021-03-29,2021-04-04,13,96,504,404
2021-03-29,2021-04-04,13,97,344,294
2021-03-29,2021-04-04,13,98,214,174
2021-03-29,2021-04-04,13,99,148,119
2021-03-29,2021-04-04,13,100+,227,193
2021-03-29,2021-04-04,13,NA,7,3
2021-04-05,2021-04-11,14,0,4,2
2021-04-05,2021-04-11,14,1,0,0
2021-04-05,2021-04-11,14,2,1,0
2021-04-05,2021-04-11,14,3,1,1
2021-04-05,2021-04-11,14,4,0,0
2021-04-05,2021-04-11,14,5,0,0
2021-04-05,2021-04-11,14,6,0,0
2021-04-05,2021-04-11,14,7,0,0
2021-04-05,2021-04-11,14,8,0,0
2021-04-05,2021-04-11,14,9,0,0
2021-04-05,2021-04-11,14,10,0,0
2021-04-05,2021-04-11,14,11,1,1
2021-04-05,2021-04-11,14,12,0,0
2021-04-05,2021-04-11,14,13,0,0
2021-04-05,2021-04-11,14,14,0,0
2021-04-05,2021-04-11,14,15,0,0
2021-04-05,2021-04-11,14,16,50,37
2021-04-05,2021-04-11,14,17,137,104
2021-04-05,2021-04-11,14,18,253,184
2021-04-05,2021-04-11,14,19,325,237
2021-04-05,2021-04-11,14,20,338,238
2021-04-05,2021-04-11,14,21,406,293
2021-04-05,2021-04-11,14,22,425,280
2021-04-05,2021-04-11,14,23,490,360
2021-04-05,2021-04-11,14,24,518,358
2021-04-05,2021-04-11,14,25,623,426
2021-04-05,2021-04-11,14,26,721,511
2021-04-05,2021-04-11,14,27,863,624
2021-04-05,2021-04-11,14,28,888,625
2021-04-05,2021-04-11,14,29,959,683
2021-04-05,2021-04-11,14,30,1009,713
2021-04-05,2021-04-11,14,31,1055,730
2021-04-05,2021-04-11,14,32,1000,710
2021-04-05,2021-04-11,14,33,979,705
2021-04-05,2021-04-11,14,34,1025,690
2021-04-05,2021-04-11,14,35,1024,688
2021-04-05,2021-04-11,14,36,966,625
2021-04-05,2021-04-11,14,37,1036,702
2021-04-05,2021-04-11,14,38,1085,715
2021-04-05,2021-04-11,14,39,1110,756
2021-04-05,2021-04-11,14,40,1121,737
2021-04-05,2021-04-11,14,41,1198,812
2021-04-05,2021-04-11,14,42,1261,860
2021-04-05,2021-04-11,14,43,1233,829
2021-04-05,2021-04-11,14,44,1249,846
2021-04-05,2021-04-11,14,45,1220,782
2021-04-05,2021-04-11,14,46,1264,859
2021-04-05,2021-04-11,14,47,1365,896
2021-04-05,2021-04-11,14,48,1322,908
2021-04-05,2021-04-11,14,49,1403,893
2021-04-05,2021-04-11,14,50,1547,1025
2021-04-05,2021-04-11,14,51,1658,1079
2021-04-05,2021-04-11,14,52,1768,1182
2021-04-05,2021-04-11,14,53,1850,1175
2021-04-05,2021-04-11,14,54,1986,1314
2021-04-05,2021-04-11,14,55,2008,1315
2021-04-05,2021-04-11,14,56,2091,1354
2021-04-05,2021-04-11,14,57,2222,1462
2021-04-05,2021-04-11,14,58,2192,1402
2021-04-05,2021-04-11,14,59,2124,1396
2021-04-05,2021-04-11,14,60,2045,1352
2021-04-05,2021-04-11,14,61,2111,1303
2021-04-05,2021-04-11,14,62,2097,1277
2021-04-05,2021-04-11,14,63,2102,1290
2021-04-05,2021-04-11,14,64,1963,1148
2021-04-05,2021-04-11,14,65,2114,1060
2021-04-05,2021-04-11,14,66,2255,1104
2021-04-05,2021-04-11,14,67,2265,1103
2021-04-05,2021-04-11,14,68,2355,1128
2021-04-05,2021-04-11,14,69,2539,1208
2021-04-05,2021-04-11,14,70,2695,1292
2021-04-05,2021-04-11,14,71,2932,1456
2021-04-05,2021-04-11,14,72,2910,1451
2021-04-05,2021-04-11,14,73,3177,1636
2021-04-05,2021-04-11,14,74,3717,1933
2021-04-05,2021-04-11,14,75,5725,2866
2021-04-05,2021-04-11,14,76,6793,3589
2021-04-05,2021-04-11,14,77,6836,3735
2021-04-05,2021-04-11,14,78,6504,3593
2021-04-05,2021-04-11,14,79,6124,3384
2021-04-05,2021-04-11,14,80,5785,3235
2021-04-05,2021-04-11,14,81,5029,2947
2021-04-05,2021-04-11,14,82,4952,2949
2021-04-05,2021-04-11,14,83,4544,2762
2021-04-05,2021-04-11,14,84,4072,2507
2021-04-05,2021-04-11,14,85,3915,2484
2021-04-05,2021-04-11,14,86,3701,2366
2021-04-05,2021-04-11,14,87,3182,2007
2021-04-05,2021-04-11,14,88,2773,1830
2021-04-05,2021-04-11,14,89,2459,1614
2021-04-05,2021-04-11,14,90,2144,1504
2021-04-05,2021-04-11,14,91,1823,1285
2021-04-05,2021-04-11,14,92,1486,1107
2021-04-05,2021-04-11,14,93,1175,885
2021-04-05,2021-04-11,14,94,836,645
2021-04-05,2021-04-11,14,95,673,525
2021-04-05,2021-04-11,14,96,525,416
2021-04-05,2021-04-11,14,97,353,300
2021-04-05,2021-04-11,14,98,218,175
2021-04-05,2021-04-11,14,99,151,120
2021-04-05,2021-04-11,14,100+,235,196
2021-04-05,2021-04-11,14,NA,8,4
2021-04-12,2021-04-18,15,0,5,3
2021-04-12,2021-04-18,15,1,0,0
2021-04-12,2021-04-18,15,2,1,1
2021-04-12,2021-04-18,15,3,1,1
2021-04-12,2021-04-18,15,4,0,0
2021-04-12,2021-04-18,15,5,0,0
2021-04-12,2021-04-18,15,6,0,0
2021-04-12,2021-04-18,15,7,0,0
2021-04-12,2021-04-18,15,8,0,0
2021-04-12,2021-04-18,15,9,0,0
2021-04-12,2021-04-18,15,10,0,0
2021-04-12,2021-04-18,15,11,1,1
2021-04-12,2021-04-18,15,12,0,0
2021-04-12,2021-04-18,15,13,0,0
2021-04-12,2021-04-18,15,14,1,0
2021-04-12,2021-04-18,15,15,2,0
2021-04-12,2021-04-18,15,16,56,42
