date,ageclass,gender,ncumul_registered,ncumul_firstvacc,ncumul_secondvacc
2021-04-06,50-59,d,31,3,1
2021-04-06,50-59,f,31584,10356,6528
2021-04-06,50-59,m,30511,7350,4492
2021-04-06,60-69,d,35,2,2
2021-04-06,60-69,f,36876,9476,5564
2021-04-06,60-69,m,33572,8632,4994
2021-04-06,70-79,d,41,15,9
2021-04-06,70-79,f,42528,17516,10161
2021-04-06,70-79,m,37900,16290,9658
2021-04-06,80+,d,20,14,6
2021-04-06,80+,f,37181,28264,19373
2021-04-06,80+,m,26271,20148,13504
2021-04-06,NA,d,0,0,0
2021-04-06,NA,f,32,24,16
2021-04-06,NA,m,15,10,7
2021-04-07,0-9,d,0,0,0
2021-04-07,0-9,f,61,14,13
2021-04-07,0-9,m,59,4,3
2021-04-07,10-19,d,10,1,0
2021-04-07,10-19,f,2368,452,287
2021-04-07,10-19,m,1918,225,156
2021-04-07,20-29,d,34,1,0
2021-04-07,20-29,f,16943,3956,2402
2021-04-07,20-29,m,14193,1990,1356
2021-04-07,30-39,d,54,2,1
2021-04-07,30-39,f,29658,6031,3737
2021-04-07,30-39,m,29643,3752,2455
2021-04-07,40-49,d,34,1,1
2021-04-07,40-49,f,30492,7298,4599
2021-04-07,40-49,m,29871,4656,2980
2021-04-07,50-59,d,32,3,1
2021-04-07,50-59,f,34086,10466,6816
2021-04-07,50-59,m,33244,7492,4683
2021-04-07,60-69,d,36,2,2
2021-04-07,60-69,f,38588,9801,5790
2021-04-07,60-69,m,35272,8930,5198
2021-04-07,70-79,d,41,15,9
2021-04-07,70-79,f,43360,18533,10404
2021-04-07,70-79,m,38620,17189,9923
2021-04-07,80+,d,21,15,6
2021-04-07,80+,f,37387,29009,19689
2021-04-07,80+,m,26455,20714,13776
2021-04-07,NA,d,0,0,0
2021-04-07,NA,f,32,24,16
2021-04-07,NA,m,15,10,7
2021-04-08,0-9,d,0,0,0
2021-04-08,0-9,f,64,14,13
2021-04-08,0-9,m,63,4,3
2021-04-08,10-19,d,11,1,0
2021-04-08,10-19,f,2519,454,300
2021-04-08,10-19,m,2046,227,160
2021-04-08,20-29,d,44,1,0
2021-04-08,20-29,f,17992,3998,2571
2021-04-08,20-29,m,15190,2029,1409
2021-04-08,30-39,d,56,2,1
2021-04-08,30-39,f,31576,6103,3999
2021-04-08,30-39,m,31846,3846,2571
2021-04-08,40-49,d,40,1,1
2021-04-08,40-49,f,32605,7399,4865
2021-04-08,40-49,m,32287,4773,3146
2021-04-08,50-59,d,36,3,1
2021-04-08,50-59,f,36334,10649,7126
2021-04-08,50-59,m,35667,7725,4895
2021-04-08,60-69,d,38,4,2
2021-04-08,60-69,f,40203,10252,6030
2021-04-08,60-69,m,36949,9392,5412
2021-04-08,70-79,d,45,16,9
2021-04-08,70-79,f,44192,19783,10679
2021-04-08,70-79,m,39342,18327,10213
2021-04-08,80+,d,21,15,6
2021-04-08,80+,f,37606,30030,20003
2021-04-08,80+,m,26606,21487,14018
2021-04-08,NA,d,0,0,0
2021-04-08,NA,f,32,24,16
2021-04-08,NA,m,15,10,7
2021-04-09,0-9,d,0,0,0
2021-04-09,0-9,f,68,14,13
2021-04-09,0-9,m,66,4,3
2021-04-09,10-19,d,11,1,0
2021-04-09,10-19,f,2618,457,319
2021-04-09,10-19,m,2139,229,166
2021-04-09,20-29,d,46,1,0
2021-04-09,20-29,f,18784,4043,2675
2021-04-09,20-29,m,15911,2063,1446
2021-04-09,30-39,d,61,3,1
2021-04-09,30-39,f,32930,6186,4127
2021-04-09,30-39,m,33338,3928,2639
2021-04-09,40-49,d,42,2,1
2021-04-09,40-49,f,34150,7510,5008
2021-04-09,40-49,m,33857,4890,3231
2021-04-09,50-59,d,39,4,1
2021-04-09,50-59,f,37850,10828,7319
2021-04-09,50-59,m,37458,7933,5021
2021-04-09,60-69,d,40,4,2
2021-04-09,60-69,f,41388,10662,6192
2021-04-09,60-69,m,38069,9815,5571
2021-04-09,70-79,d,45,17,9
2021-04-09,70-79,f,44801,20932,10906
2021-04-09,70-79,m,39823,19324,10415
2021-04-09,80+,d,21,15,6
2021-04-09,80+,f,37753,30945,20201
2021-04-09,80+,m,26708,22087,14180
2021-04-09,NA,d,0,0,0
2021-04-09,NA,f,32,24,16
2021-04-09,NA,m,15,10,7
2021-04-10,0-9,d,0,0,0
2021-04-10,0-9,f,71,14,13
2021-04-10,0-9,m,71,4,3
2021-04-10,10-19,d,11,1,0
2021-04-10,10-19,f,2722,467,319
2021-04-10,10-19,m,2251,232,166
2021-04-10,20-29,d,47,1,0
2021-04-10,20-29,f,19256,4063,2685
2021-04-10,20-29,m,16398,2085,1449
2021-04-10,30-39,d,65,4,1
2021-04-10,30-39,f,33761,6241,4138
2021-04-10,30-39,m,34264,3978,2649
2021-04-10,40-49,d,42,2,1
2021-04-10,40-49,f,35116,7605,5015
2021-04-10,40-49,m,34849,4993,3234
2021-04-10,50-59,d,39,5,1
2021-04-10,50-59,f,38826,10959,7337
2021-04-10,50-59,m,38609,8112,5028
2021-04-10,60-69,d,40,5,2
2021-04-10,60-69,f,42020,10964,6216
2021-04-10,60-69,m,38726,10078,5588
2021-04-10,70-79,d,45,19,9
2021-04-10,70-79,f,44991,21519,10950
2021-04-10,70-79,m,39998,19801,10442
2021-04-10,80+,d,21,15,6
2021-04-10,80+,f,37809,31302,20232
2021-04-10,80+,m,26753,22377,14210
2021-04-10,NA,d,0,0,0
2021-04-10,NA,f,32,24,16
2021-04-10,NA,m,15,10,7
2021-04-11,0-9,d,0,0,0
2021-04-11,0-9,f,72,14,13
2021-04-11,0-9,m,74,4,3
2021-04-11,10-19,d,12,1,0
2021-04-11,10-19,f,2834,467,319
2021-04-11,10-19,m,2355,232,166
2021-04-11,20-29,d,48,1,0
2021-04-11,20-29,f,19810,4063,2685
2021-04-11,20-29,m,16902,2085,1449
2021-04-11,30-39,d,66,4,1
2021-04-11,30-39,f,34660,6241,4138
2021-04-11,30-39,m,35228,3978,2649
2021-04-11,40-49,d,43,2,1
2021-04-11,40-49,f,36113,7609,5015
2021-04-11,40-49,m,35833,4994,3234
2021-04-11,50-59,d,40,5,1
2021-04-11,50-59,f,39939,10966,7337
2021-04-11,50-59,m,39719,8131,5030
2021-04-11,60-69,d,41,5,2
2021-04-11,60-69,f,42630,10992,6217
2021-04-11,60-69,m,39304,10109,5589
2021-04-11,70-79,d,45,19,9
2021-04-11,70-79,f,45141,21539,10950
2021-04-11,70-79,m,40136,19819,10444
2021-04-11,80+,d,21,15,6
2021-04-11,80+,f,37845,31309,20232
2021-04-11,80+,m,26778,22378,14210
2021-04-11,NA,d,0,0,0
2021-04-11,NA,f,32,24,16
2021-04-11,NA,m,15,10,7
2021-04-12,0-9,d,0,0,0
2021-04-12,0-9,f,77,14,13
2021-04-12,0-9,m,78,4,3
2021-04-12,10-19,d,12,1,0
2021-04-12,10-19,f,2961,470,321
2021-04-12,10-19,m,2447,233,168
2021-04-12,20-29,d,52,1,0
2021-04-12,20-29,f,20660,4124,2736
2021-04-12,20-29,m,17667,2125,1463
2021-04-12,30-39,d,70,4,1
2021-04-12,30-39,f,35899,6338,4215
2021-04-12,30-39,m,36592,4091,2689
2021-04-12,40-49,d,44,2,1
2021-04-12,40-49,f,37441,7750,5078
2021-04-12,40-49,m,37191,5208,3283
2021-04-12,50-59,d,44,5,1
2021-04-12,50-59,f,41486,11201,7440
2021-04-12,50-59,m,41352,8493,5117
2021-04-12,60-69,d,41,6,2
2021-04-12,60-69,f,43810,11799,6335
2021-04-12,60-69,m,40348,10926,5686
2021-04-12,70-79,d,46,20,9
2021-04-12,70-79,f,45682,22721,11125
2021-04-12,70-79,m,40597,20855,10585
2021-04-12,80+,d,22,15,6
2021-04-12,80+,f,38011,31928,20410
2021-04-12,80+,m,26901,22819,14372
2021-04-12,NA,d,0,0,0
2021-04-12,NA,f,32,24,16
2021-04-12,NA,m,15,10,7
2021-04-13,0-9,d,0,0,0
2021-04-13,0-9,f,81,14,13
2021-04-13,0-9,m,80,4,3
2021-04-13,10-19,d,13,1,0
2021-04-13,10-19,f,3060,477,330
2021-04-13,10-19,m,2556,235,168
2021-04-13,20-29,d,56,1,0
2021-04-13,20-29,f,21432,4194,2840
2021-04-13,20-29,m,18358,2169,1510
2021-04-13,30-39,d,73,4,1
2021-04-13,30-39,f,37090,6467,4400
2021-04-13,30-39,m,37834,4248,2776
2021-04-13,40-49,d,45,2,1
2021-04-13,40-49,f,38815,7926,5301
2021-04-13,40-49,m,38577,5443,3411
2021-04-13,50-59,d,49,6,1
2021-04-13,50-59,f,42873,11525,7671
2021-04-13,50-59,m,42862,8880,5293
2021-04-13,60-69,d,43,9,2
2021-04-13,60-69,f,44685,12796,6516
2021-04-13,60-69,m,41231,11941,5878
2021-04-13,70-79,d,46,21,9
2021-04-13,70-79,f,46081,24151,11313
2021-04-13,70-79,m,40944,22140,10837
2021-04-13,80+,d,22,15,6
2021-04-13,80+,f,38149,32649,20599
2021-04-13,80+,m,27005,23294,14543
2021-04-13,NA,d,0,0,0
2021-04-13,NA,f,32,24,16
2021-04-13,NA,m,15,10,7
2021-04-14,0-9,d,0,0,0
2021-04-14,0-9,f,84,14,13
2021-04-14,0-9,m,82,4,3
2021-04-14,10-19,d,13,1,0
2021-04-14,10-19,f,3205,483,336
2021-04-14,10-19,m,2661,237,172
2021-04-14,20-29,d,62,1,0
2021-04-14,20-29,f,22232,4281,2945
2021-04-14,20-29,m,19084,2253,1538
2021-04-14,30-39,d,76,4,1
2021-04-14,30-39,f,38231,6650,4573
2021-04-14,30-39,m,39001,4445,2870
2021-04-14,40-49,d,46,5,1
2021-04-14,40-49,f,40086,8241,5553
2021-04-14,40-49,m,39830,5808,3514
2021-04-14,50-59,d,52,7,1
2021-04-14,50-59,f,44379,12024,7899
2021-04-14,50-59,m,44432,9482,5461
2021-04-14,60-69,d,43,10,2
2021-04-14,60-69,f,45606,14206,6719
2021-04-14,60-69,m,42105,13284,6061
2021-04-14,70-79,d,46,21,9
2021-04-14,70-79,f,46412,25786,11571
2021-04-14,70-79,m,41238,23515,11088
2021-04-14,80+,d,22,16,6
2021-04-14,80+,f,38268,33352,20905
2021-04-14,80+,m,27076,23705,14785
2021-04-14,NA,d,0,0,0
2021-04-14,NA,f,32,24,16
2021-04-14,NA,m,15,10,7
2021-04-15,0-9,d,0,0,0
2021-04-15,0-9,f,89,14,13
2021-04-15,0-9,m,86,4,3
2021-04-15,10-19,d,15,1,0
2021-04-15,10-19,f,3312,489,347
2021-04-15,10-19,m,2752,244,177
2021-04-15,20-29,d,63,1,0
2021-04-15,20-29,f,22786,4372,3002
2021-04-15,20-29,m,19562,2315,1560
2021-04-15,30-39,d,77,4,1
2021-04-15,30-39,f,39163,6830,4686
2021-04-15,30-39,m,39880,4649,2913
2021-04-15,40-49,d,47,5,1
2021-04-15,40-49,f,41130,8510,5660
2021-04-15,40-49,m,40788,6129,3579
2021-04-15,50-59,d,56,9,1
2021-04-15,50-59,f,45456,12505,8071
2021-04-15,50-59,m,45556,10075,5567
2021-04-15,60-69,d,43,12,2
2021-04-15,60-69,f,46340,15588,6914
2021-04-15,60-69,m,42815,14606,6214
2021-04-15,70-79,d,46,23,10
2021-04-15,70-79,f,46668,27491,11826
2021-04-15,70-79,m,41467,24988,11336
2021-04-15,80+,d,22,16,6
2021-04-15,80+,f,38370,34064,21177
2021-04-15,80+,m,27134,24165,15011
2021-04-15,NA,d,0,0,0
2021-04-15,NA,f,32,24,16
2021-04-15,NA,m,15,10,7
2021-04-16,0-9,d,0,0,0
2021-04-16,0-9,f,92,14,13
2021-04-16,0-9,m,95,4,3
2021-04-16,10-19,d,15,1,0
2021-04-16,10-19,f,3444,504,360
2021-04-16,10-19,m,2851,252,178
2021-04-16,20-29,d,64,1,0
2021-04-16,20-29,f,23569,4480,3052
2021-04-16,20-29,m,20250,2419,1576
2021-04-16,30-39,d,80,4,1
2021-04-16,30-39,f,40325,7056,4779
2021-04-16,30-39,m,40957,4886,2957
2021-04-16,40-49,d,49,6,1
2021-04-16,40-49,f,42390,8837,5766
2021-04-16,40-49,m,41993,6484,3641
2021-04-16,50-59,d,60,10,1
2021-04-16,50-59,f,46732,13071,8199
2021-04-16,50-59,m,46922,10786,5676
2021-04-16,60-69,d,43,13,2
2021-04-16,60-69,f,47206,16911,7033
2021-04-16,60-69,m,43613,15938,6366
2021-04-16,70-79,d,46,25,10
2021-04-16,70-79,f,46943,29092,12060
2021-04-16,70-79,m,41705,26325,11549
2021-04-16,80+,d,22,16,6
2021-04-16,80+,f,38452,34736,21487
2021-04-16,80+,m,27192,24577,15229
2021-04-16,NA,d,0,0,0
2021-04-16,NA,f,32,24,16
2021-04-16,NA,m,15,10,7
2021-04-17,0-9,d,0,0,0
2021-04-17,0-9,f,94,14,13
2021-04-17,0-9,m,99,4,3
2021-04-17,10-19,d,15,1,0
2021-04-17,10-19,f,3522,508,361
2021-04-17,10-19,m,2919,258,178
2021-04-17,20-29,d,66,1,0
2021-04-17,20-29,f,23943,4562,3061
2021-04-17,20-29,m,20561,2466,1578
2021-04-17,30-39,d,81,4,1
2021-04-17,30-39,f,40911,7153,4784
2021-04-17,30-39,m,41481,4974,2959
2021-04-17,40-49,d,49,7,1
2021-04-17,40-49,f,43014,9013,5779
2021-04-17,40-49,m,42622,6664,3652
2021-04-17,50-59,d,61,10,1
2021-04-17,50-59,f,47515,13373,8207
2021-04-17,50-59,m,47693,11130,5681
2021-04-17,60-69,d,45,15,2
2021-04-17,60-69,f,47627,17604,7049
2021-04-17,60-69,m,44018,16553,6380
2021-04-17,70-79,d,46,26,10
2021-04-17,70-79,f,47046,29936,12095
2021-04-17,70-79,m,41794,27038,11579
2021-04-17,80+,d,22,16,6
2021-04-17,80+,f,38475,35116,21514
2021-04-17,80+,m,27209,24826,15253
2021-04-17,NA,d,0,0,0
2021-04-17,NA,f,32,24,16
2021-04-17,NA,m,15,10,7
2021-04-18,0-9,d,0,0,0
2021-04-18,0-9,f,95,14,13
2021-04-18,0-9,m,100,4,3
2021-04-18,10-19,d,15,1,0
2021-04-18,10-19,f,3644,508,361
2021-04-18,10-19,m,3008,258,178
2021-04-18,20-29,d,67,1,0
2021-04-18,20-29,f,24468,4566,3061
2021-04-18,20-29,m,21003,2471,1578
2021-04-18,30-39,d,82,4,1
2021-04-18,30-39,f,41654,7159,4784
2021-04-18,30-39,m,42297,4978,2959
2021-04-18,40-49,d,50,7,1
2021-04-18,40-49,f,43816,9018,5779
2021-04-18,40-49,m,43419,6671,3652
2021-04-18,50-59,d,62,10,1
2021-04-18,50-59,f,48488,13397,8208
2021-04-18,50-59,m,48681,11148,5681
2021-04-18,60-69,d,47,15,2
2021-04-18,60-69,f,48102,17670,7049
2021-04-18,60-69,m,44503,16613,6380
2021-04-18,70-79,d,46,26,10
2021-04-18,70-79,f,47137,29996,12095
2021-04-18,70-79,m,41885,27107,11579
2021-04-18,80+,d,22,16,6
2021-04-18,80+,f,38513,35144,21514
2021-04-18,80+,m,27218,24843,15253
2021-04-18,NA,d,0,0,0
2021-04-18,NA,f,32,24,16
2021-04-18,NA,m,15,10,7
2021-04-19,0-9,d,0,0,0
2021-04-19,0-9,f,95,14,13
2021-04-19,0-9,m,102,4,3
2021-04-19,10-19,d,15,1,0
2021-04-19,10-19,f,3725,523,365
2021-04-19,10-19,m,3104,268,179
2021-04-19,20-29,d,72,1,0
2021-04-19,20-29,f,25039,4701,3104
2021-04-19,20-29,m,21463,2553,1590
2021-04-19,30-39,d,82,5,1
2021-04-19,30-39,f,42530,7362,4835
2021-04-19,30-39,m,43107,5205,2989
2021-04-19,40-49,d,53,7,1
2021-04-19,40-49,f,44674,9367,5825
2021-04-19,40-49,m,44313,7094,3686
2021-04-19,50-59,d,62,10,1
2021-04-19,50-59,f,49513,13914,8290
2021-04-19,50-59,m,49713,11899,5772
2021-04-19,60-69,d,51,15,2
2021-04-19,60-69,f,48806,18990,7141
2021-04-19,60-69,m,45121,17943,6486
2021-04-19,70-79,d,48,27,10
2021-04-19,70-79,f,47410,31262,12239
2021-04-19,70-79,m,42117,28272,11722
2021-04-19,80+,d,22,16,6
2021-04-19,80+,f,38608,35484,21681
2021-04-19,80+,m,27277,25049,15403
2021-04-19,NA,d,0,0,0
2021-04-19,NA,f,32,24,16
2021-04-19,NA,m,15,10,7
2021-04-20,0-9,d,0,0,0
2021-04-20,0-9,f,97,14,14
2021-04-20,0-9,m,104,4,3
2021-04-20,10-19,d,15,1,0
2021-04-20,10-19,f,3800,533,368
2021-04-20,10-19,m,3188,276,181
2021-04-20,20-29,d,73,1,0
2021-04-20,20-29,f,25511,4845,3154
2021-04-20,20-29,m,21882,2648,1605
2021-04-20,30-39,d,83,5,1
2021-04-20,30-39,f,43267,7600,4908
2021-04-20,30-39,m,43842,5469,3029
2021-04-20,40-49,d,54,7,1
2021-04-20,40-49,f,45453,9801,5911
2021-04-20,40-49,m,45041,7517,3728
2021-04-20,50-59,d,62,11,1
2021-04-20,50-59,f,50354,14592,8423
2021-04-20,50-59,m,50591,12722,5881
2021-04-20,60-69,d,51,17,2
2021-04-20,60-69,f,49341,20621,7306
2021-04-20,60-69,m,45666,19472,6627
2021-04-20,70-79,d,49,27,10
2021-04-20,70-79,f,47645,32967,12478
2021-04-20,70-79,m,42288,29701,11938
2021-04-20,80+,d,22,18,7
2021-04-20,80+,f,38681,35858,21989
2021-04-20,80+,m,27316,25302,15625
2021-04-20,NA,d,0,0,0
2021-04-20,NA,f,32,24,16
2021-04-20,NA,m,15,10,7
2021-04-21,0-9,d,0,0,0
2021-04-21,0-9,f,98,14,14
2021-04-21,0-9,m,105,4,3
2021-04-21,10-19,d,15,1,0
2021-04-21,10-19,f,3919,560,372
2021-04-21,10-19,m,3263,284,183
2021-04-21,20-29,d,76,1,0
2021-04-21,20-29,f,26228,5007,3253
2021-04-21,20-29,m,22468,2784,1653
2021-04-21,30-39,d,84,6,1
2021-04-21,30-39,f,44301,7848,5030
2021-04-21,30-39,m,44909,5758,3110
2021-04-21,40-49,d,57,8,1
2021-04-21,40-49,f,46475,10231,6050
2021-04-21,40-49,m,46144,7981,3793
2021-04-21,50-59,d,64,12,2
2021-04-21,50-59,f,51380,15326,8617
2021-04-21,50-59,m,51678,13613,5965
2021-04-21,60-69,d,52,18,2
2021-04-21,60-69,f,49937,22380,7476
2021-04-21,60-69,m,46221,21103,6739
2021-04-21,70-79,d,49,29,10
2021-04-21,70-79,f,47854,34607,12702
2021-04-21,70-79,m,42498,31087,12129
2021-04-21,80+,d,22,18,7
2021-04-21,80+,f,38758,36268,22218
2021-04-21,80+,m,27351,25588,15789
2021-04-21,NA,d,0,0,0
2021-04-21,NA,f,32,24,16
2021-04-21,NA,m,15,10,7
2021-04-22,0-9,d,0,0,0
2021-04-22,0-9,f,99,14,14
2021-04-22,0-9,m,106,4,3
2021-04-22,10-19,d,15,1,0
2021-04-22,10-19,f,4009,593,375
2021-04-22,10-19,m,3331,302,186
2021-04-22,20-29,d,77,2,0
2021-04-22,20-29,f,26788,5251,3340
2021-04-22,20-29,m,22954,2932,1694
2021-04-22,30-39,d,87,6,1
2021-04-22,30-39,f,45122,8232,5149
2021-04-22,30-39,m,45734,6045,3181
2021-04-22,40-49,d,59,8,1
2021-04-22,40-49,f,47350,10782,6144
2021-04-22,40-49,m,46969,8466,3861
2021-04-22,50-59,d,64,13,2
2021-04-22,50-59,f,52273,16215,8743
2021-04-22,50-59,m,52666,14654,6034
2021-04-22,60-69,d,52,23,2
2021-04-22,60-69,f,50485,24185,7599
2021-04-22,60-69,m,46776,22870,6846
2021-04-22,70-79,d,49,31,11
2021-04-22,70-79,f,48056,36331,12921
2021-04-22,70-79,m,42668,32616,12314
2021-04-22,80+,d,22,19,7
2021-04-22,80+,f,38840,36731,22449
2021-04-22,80+,m,27411,25920,15982
2021-04-22,NA,d,0,0,0
2021-04-22,NA,f,32,24,16
2021-04-22,NA,m,15,10,7
2021-04-23,0-9,d,0,0,0
2021-04-23,0-9,f,103,14,14
2021-04-23,0-9,m,109,4,3
2021-04-23,10-19,d,15,1,0
2021-04-23,10-19,f,4068,622,387
2021-04-23,10-19,m,3383,316,188
2021-04-23,20-29,d,77,2,0
2021-04-23,20-29,f,27139,5435,3439
2021-04-23,20-29,m,23287,3055,1729
2021-04-23,30-39,d,87,8,1
2021-04-23,30-39,f,45657,8539,5258
2021-04-23,30-39,m,46324,6281,3253
2021-04-23,40-49,d,59,9,1
2021-04-23,40-49,f,47972,11223,6267
2021-04-23,40-49,m,47545,8916,3936
2021-04-23,50-59,d,65,13,2
2021-04-23,50-59,f,52887,16979,8871
2021-04-23,50-59,m,53334,15483,6138
2021-04-23,60-69,d,52,26,2
2021-04-23,60-69,f,50881,25648,7742
2021-04-23,60-69,m,47203,24250,6982
2021-04-23,70-79,d,49,36,12
2021-04-23,70-79,f,48208,37613,13203
2021-04-23,70-79,m,42812,33722,12548
2021-04-23,80+,d,22,19,8
2021-04-23,80+,f,38900,37060,22829
2021-04-23,80+,m,27453,26139,16280
2021-04-23,NA,d,0,0,0
2021-04-23,NA,f,32,24,16
2021-04-23,NA,m,15,10,7
2021-04-24,0-9,d,0,0,0
2021-04-24,0-9,f,103,14,14
2021-04-24,0-9,m,111,4,3
2021-04-24,10-19,d,15,1,0
2021-04-24,10-19,f,4105,627,387
2021-04-24,10-19,m,3421,318,188
2021-04-24,20-29,d,79,2,0
2021-04-24,20-29,f,27361,5483,3444
2021-04-24,20-29,m,23513,3089,1730
2021-04-24,30-39,d,89,8,1
2021-04-24,30-39,f,46006,8608,5276
2021-04-24,30-39,m,46717,6343,3262
2021-04-24,40-49,d,59,9,1
2021-04-24,40-49,f,48329,11346,6303
2021-04-24,40-49,m,47907,9019,3972
2021-04-24,50-59,d,66,13,2
2021-04-24,50-59,f,53277,17204,8931
2021-04-24,50-59,m,53746,15762,6206
2021-04-24,60-69,d,52,26,2
2021-04-24,60-69,f,51074,26047,7823
2021-04-24,60-69,m,47430,24591,7054
2021-04-24,70-79,d,49,36,12
2021-04-24,70-79,f,48270,37963,13442
2021-04-24,70-79,m,42855,34045,12722
2021-04-24,80+,d,22,19,9
2021-04-24,80+,f,38919,37261,23105
2021-04-24,80+,m,27467,26295,16491
2021-04-24,NA,d,0,0,0
2021-04-24,NA,f,32,24,16
2021-04-24,NA,m,15,10,7
2021-04-25,0-9,d,0,0,0
2021-04-25,0-9,f,104,14,14
2021-04-25,0-9,m,111,4,3
2021-04-25,10-19,d,15,1,0
2021-04-25,10-19,f,4177,627,387
2021-04-25,10-19,m,3480,318,188
2021-04-25,20-29,d,80,2,0
2021-04-25,20-29,f,27668,5483,3444
2021-04-25,20-29,m,23826,3092,1733
2021-04-25,30-39,d,90,8,1
2021-04-25,30-39,f,46433,8612,5276
2021-04-25,30-39,m,47163,6343,3264
2021-04-25,40-49,d,59,9,1
2021-04-25,40-49,f,48766,11352,6303
2021-04-25,40-49,m,48359,9025,3973
2021-04-25,50-59,d,68,13,2
2021-04-25,50-59,f,53782,17230,8942
2021-04-25,50-59,m,54328,15790,6211
2021-04-25,60-69,d,53,26,2
2021-04-25,60-69,f,51331,26066,7833
2021-04-25,60-69,m,47693,24599,7067
2021-04-25,70-79,d,49,36,12
2021-04-25,70-79,f,48321,37967,13476
2021-04-25,70-79,m,42904,34048,12746
2021-04-25,80+,d,22,19,9
2021-04-25,80+,f,38940,37263,23146
2021-04-25,80+,m,27484,26297,16520
2021-04-25,NA,d,0,0,0
2021-04-25,NA,f,32,24,16
2021-04-25,NA,m,15,10,7
2021-04-26,0-9,d,0,0,0
2021-04-26,0-9,f,105,14,14
2021-04-26,0-9,m,111,4,3
2021-04-26,10-19,d,15,1,0
2021-04-26,10-19,f,4265,643,387
2021-04-26,10-19,m,3559,329,188
2021-04-26,20-29,d,83,2,0
2021-04-26,20-29,f,28217,5613,3455
2021-04-26,20-29,m,24330,3207,1737
2021-04-26,30-39,d,92,9,1
2021-04-26,30-39,f,47266,8841,5296
2021-04-26,30-39,m,48081,6611,3283
2021-04-26,40-49,d,59,9,1
2021-04-26,40-49,f,49506,11718,6330
2021-04-26,40-49,m,49195,9415,4001
2021-04-26,50-59,d,69,13,2
2021-04-26,50-59,f,54649,17841,9001
2021-04-26,50-59,m,55235,16602,6298
2021-04-26,60-69,d,54,26,2
2021-04-26,60-69,f,51853,27209,7943
2021-04-26,60-69,m,48251,25835,7180
2021-04-26,70-79,d,49,38,12
2021-04-26,70-79,f,48484,38949,13833
2021-04-26,70-79,m,43055,34930,13057
2021-04-26,80+,d,22,19,9
2021-04-26,80+,f,39020,37436,23571
2021-04-26,80+,m,27532,26436,16871
2021-04-26,NA,d,0,0,0
2021-04-26,NA,f,32,24,16
2021-04-26,NA,m,15,10,7
2021-04-27,0-9,d,0,0,0
2021-04-27,0-9,f,106,14,15
2021-04-27,0-9,m,113,4,3
2021-04-27,10-19,d,15,1,0
2021-04-27,10-19,f,4357,668,390
2021-04-27,10-19,m,3617,347,189
2021-04-27,20-29,d,83,2,0
2021-04-27,20-29,f,28731,5884,3469
2021-04-27,20-29,m,24769,3347,1745
2021-04-27,30-39,d,92,9,2
2021-04-27,30-39,f,47982,9230,5311
2021-04-27,30-39,m,48852,6945,3305
2021-04-27,40-49,d,60,12,1
2021-04-27,40-49,f,50198,12268,6362
2021-04-27,40-49,m,49911,9949,4032
2021-04-27,50-59,d,71,14,2
2021-04-27,50-59,f,55454,18815,9078
2021-04-27,50-59,m,56028,17626,6397
2021-04-27,60-69,d,54,26,2
2021-04-27,60-69,f,52307,28909,8085
2021-04-27,60-69,m,48748,27596,7311
2021-04-27,70-79,d,50,40,12
2021-04-27,70-79,f,48657,40350,14250
2021-04-27,70-79,m,43213,36157,13427
2021-04-27,80+,d,22,19,10
2021-04-27,80+,f,39095,37772,24074
2021-04-27,80+,m,27592,26633,17256
2021-04-27,NA,d,0,0,0
2021-04-27,NA,f,32,24,16
2021-04-27,NA,m,15,10,7
2021-04-28,0-9,d,0,0,0
2021-04-28,0-9,f,108,14,15
2021-04-28,0-9,m,118,4,3
2021-04-28,10-19,d,16,1,0
2021-04-28,10-19,f,4618,701,396
2021-04-28,10-19,m,3865,370,191
2021-04-28,20-29,d,86,4,0
2021-04-28,20-29,f,29784,6137,3483
2021-04-28,20-29,m,25726,3517,1760
2021-04-28,30-39,d,94,11,2
2021-04-28,30-39,f,49132,9651,5349
2021-04-28,30-39,m,50066,7275,3326
2021-04-28,40-49,d,63,13,1
2021-04-28,40-49,f,51607,12863,6426
2021-04-28,40-49,m,51104,10529,4073
2021-04-28,50-59,d,80,16,3
2021-04-28,50-59,f,59243,19756,9163
2021-04-28,50-59,m,60303,18744,6485
2021-04-28,60-69,d,56,28,2
2021-04-28,60-69,f,53864,30439,8228
2021-04-28,60-69,m,50536,29116,7458
2021-04-28,70-79,d,50,40,12
2021-04-28,70-79,f,48998,41571,14637
2021-04-28,70-79,m,43466,37292,13769
2021-04-28,80+,d,22,19,10
2021-04-28,80+,f,39312,38090,24575
2021-04-28,80+,m,27750,26843,17579
2021-04-28,NA,d,0,0,0
2021-04-28,NA,f,32,24,16
2021-04-28,NA,m,15,10,7
2021-04-29,0-9,d,0,0,0
2021-04-29,0-9,f,109,14,15
2021-04-29,0-9,m,120,4,3
2021-04-29,10-19,d,16,1,0
2021-04-29,10-19,f,4739,726,396
2021-04-29,10-19,m,3953,386,191
2021-04-29,20-29,d,86,5,0
2021-04-29,20-29,f,30355,6474,3493
2021-04-29,20-29,m,26216,3672,1767
2021-04-29,30-39,d,94,12,2
2021-04-29,30-39,f,49883,10019,5369
2021-04-29,30-39,m,50819,7612,3339
2021-04-29,40-49,d,63,14,1
